
Group Lesion
Experiment:, list18, 
Stim Pair 1:,Sample: , [ 0.950 0.667, 0.667 0.950, 0.050 0.667, 0.050 0.050 ],Novel: , [ 0.950 0.050, 0.050 0.950, 0.333 0.050, 0.667 0.667 ] Stim Pair 2:,Sample: , [ 0.333 0.050, 0.333 0.950, 0.050 0.333, 0.950 0.950 ],Novel: , [ 0.667 0.333, 0.333 0.667, 0.667 0.050, 0.333 0.333 ] Stim Pair 3:,Sample: , [ 0.333 0.667, 0.667 0.950, 0.667 0.333, 0.950 0.050 ],Novel: , [ 0.667 0.050, 0.667 0.667, 0.050 0.950, 0.333 0.950 ] Stim Pair 4:,Sample: , [ 0.950 0.050, 0.050 0.050, 0.667 0.333, 0.050 0.333 ],Novel: , [ 0.333 0.050, 0.667 0.667, 0.333 0.950, 0.667 0.333 ] Stim Pair 5:,Sample: , [ 0.333 0.667, 0.333 0.050, 0.950 0.333, 0.050 0.050 ],Novel: , [ 0.950 0.050, 0.950 0.950, 0.667 0.950, 0.050 0.333 ] Stim Pair 6:,Sample: , [ 0.333 0.950, 0.667 0.050, 0.050 0.950, 0.667 0.667 ],Novel: , [ 0.333 0.333, 0.950 0.950, 0.667 0.950, 0.333 0.667 ] Stim Pair 7:,Sample: , [ 0.050 0.333, 0.333 0.667, 0.667 0.950, 0.950 0.050 ],Novel: , [ 0.050 0.667, 0.333 0.950, 0.050 0.050, 0.667 0.667 ] Stim Pair 8:,Sample: , [ 0.950 0.950, 0.333 0.050, 0.333 0.333, 0.050 0.950 ],Novel: , [ 0.667 0.333, 0.333 0.667, 0.950 0.050, 0.667 0.950 ] Stim Pair 9:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.050 0.050, 0.950 0.667 ],Novel: , [ 0.333 0.333, 0.050 0.667, 0.950 0.950, 0.667 0.050 ] Stim Pair 10:,Sample: , [ 0.050 0.333, 0.667 0.050, 0.950 0.333, 0.667 0.667 ],Novel: , [ 0.950 0.050, 0.667 0.333, 0.050 0.950, 0.667 0.950 ] Stim Pair 11:,Sample: , [ 0.667 0.333, 0.667 0.050, 0.050 0.950, 0.050 0.333 ],Novel: , [ 0.333 0.333, 0.333 0.050, 0.950 0.667, 0.667 0.667 ] Stim Pair 12:,Sample: , [ 0.950 0.950, 0.050 0.950, 0.667 0.333, 0.050 0.667 ],Novel: , [ 0.050 0.050, 0.333 0.950, 0.667 0.050, 0.333 0.050 ] Stim Pair 13:,Sample: , [ 0.050 0.050, 0.333 0.950, 0.667 0.050, 0.333 0.050 ],Novel: , [ 0.667 0.950, 0.333 0.667, 0.950 0.667, 0.050 0.333 ] Stim Pair 14:,Sample: , [ 0.333 0.333, 0.667 0.333, 0.950 0.950, 0.333 0.950 ],Novel: , [ 0.333 0.050, 0.950 0.667, 0.950 0.050, 0.050 0.050 ] Stim Pair 15:,Sample: , [ 0.950 0.050, 0.667 0.950, 0.050 0.333, 0.333 0.050 ],Novel: , [ 0.050 0.050, 0.950 0.667, 0.333 0.950, 0.667 0.333 ] Stim Pair 16:,Sample: , [ 0.050 0.950, 0.667 0.667, 0.667 0.333, 0.950 0.333 ],Novel: , [ 0.333 0.950, 0.050 0.950, 0.333 0.333, 0.667 0.050 ] Stim Pair 17:,Sample: , [ 0.950 0.050, 0.950 0.950, 0.050 0.667, 0.050 0.050 ],Novel: , [ 0.333 0.050, 0.667 0.050, 0.950 0.667, 0.333 0.667 ] Stim Pair 18:,Sample: , [ 0.333 0.950, 0.667 0.050, 0.667 0.950, 0.050 0.950 ],Novel: , [ 0.333 0.333, 0.667 0.950, 0.050 0.050, 0.950 0.050 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 1, Sample, 77.679761, 82.893063, 82.893063, 82.893063, 81.589738, 76347.462370, 77542.191906, 77519.541073, 58758.071485, 72541.816708, 0.001142, 0.087070, [8 189], [197 130], [174 33], [178 20]
 1, Novel, 82.893063, 82.893063, 20.019791, 82.893063, 67.174745, 58231.673484, 58695.307388, 77329.467184, 111964.812413, 76555.315117, 0.000959, , [98 195], [118 178], [118 62], [190 127]
 2, Sample, 76.258912, 82.893063, 76.176657, 75.251898, 77.645133, 76756.795841, 77471.098429, 77512.539893, 58647.654094, 72597.022064, 0.001082, 0.229433, [190 53], [166 194], [169 31], [80 60]
 2, Novel, 80.117395, 81.150934, 76.782305, 29.550663, 66.900324, 109691.155133, 111750.122155, 77340.989936, 111864.720795, 102661.747005, 0.000678, , [67 66], [76 156], [40 92], [197 92]
 3, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109685.481423, 77542.191906, 111865.617090, 58625.238750, 89429.632292, 0.000995, 0.072904, [176 122], [197 130], [94 200], [140 37]
 3, Novel, 23.031428, 81.932370, 82.893063, 77.248360, 66.276305, 76606.646826, 111909.614932, 58760.308687, 77606.864117, 81220.858640, 0.000860, , [51 37], [192 3], [162 147], [32 130]
 4, Sample, 82.893063, 75.022154, 82.893063, 67.701727, 77.127502, 58231.673484, 58595.477503, 111865.617090, 77504.380106, 76549.287046, 0.001080, 0.315756, [98 195], [67 157], [94 200], [27 128]
 4, Novel, 76.258912, 81.932370, 20.254745, 28.879758, 51.831446, 76756.795841, 111909.614932, 77396.558615, 111773.559037, 94459.132106, 0.000561, , [190 53], [192 3], [44 126], [23 135]
 5, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109685.481423, 77391.018143, 77332.437810, 58758.071485, 80791.752215, 0.001077, -0.039507, [176 122], [139 137], [21 86], [178 20]
 5, Novel, 82.893063, 76.163735, 82.893063, 67.701727, 77.412897, 58231.673484, 58724.186569, 77469.967815, 77504.380106, 67982.551994, 0.001166, , [98 195], [93 103], [7 80], [27 128]
 6, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76509.879476, 77462.964696, 58760.308687, 111964.812413, 81174.491318, 0.001076, 0.124080, [158 4], [102 78], [162 147], [190 127]
 6, Novel, 79.688895, 76.163735, 82.893063, 29.382007, 67.031925, 109881.150491, 58724.186569, 77469.967815, 112119.320809, 89548.656421, 0.000839, , [146 113], [93 103], [7 80], [200 26]
 7, Sample, 82.893063, 81.150934, 82.893063, 82.893063, 82.457531, 76735.126586, 111750.122155, 77469.967815, 58625.238750, 81145.113827, 0.001073, 0.117102, [47 64], [76 156], [7 80], [140 37]
 7, Novel, 23.036950, 82.893063, 75.107289, 82.893063, 65.982592, 76534.564822, 77471.098429, 58698.112426, 111964.812413, 81167.147022, 0.000848, , [125 38], [166 194], [187 1], [190 127]
 8, Sample, 82.893063, 82.893063, 81.316826, 82.893063, 82.499004, 58004.891338, 77391.018143, 111955.928335, 58890.650775, 76560.622148, 0.001159, 0.378516, [71 112], [139 137], [115 172], [119 33]
 8, Novel, 80.117395, 81.150934, 19.144784, 23.653825, 51.016735, 109691.155133, 111750.122155, 58534.387124, 77411.449464, 89346.778469, 0.000522, , [67 66], [76 156], [18 135], [106 200]
 9, Sample, 82.893063, 82.893063, 75.107289, 77.024835, 79.479563, 76509.879476, 58695.307388, 58698.112426, 77343.527642, 67811.706733, 0.001193, 0.301754, [158 4], [118 178], [187 1], [96 149]
 9, Novel, 79.688895, 20.810871, 76.895262, 19.595895, 49.247731, 109881.150491, 77247.957946, 58657.781714, 77261.537081, 80762.106808, 0.000640, , [146 113], [171 31], [104 1], [164 70]
 10, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76735.126586, 77462.964696, 77332.437810, 111964.812413, 85873.835376, 0.000991, 0.012906, [47 64], [102 78], [21 86], [190 127]
