
Group Lesion
Experiment:, list12, 
Stim Pair 1:,Sample: , [ 0.950 0.667, 0.667 0.950, 0.050 0.667, 0.050 0.050 ],Novel: , [ 0.950 0.050, 0.050 0.950, 0.333 0.050, 0.667 0.667 ] Stim Pair 2:,Sample: , [ 0.333 0.050, 0.333 0.950, 0.050 0.333, 0.950 0.950 ],Novel: , [ 0.667 0.333, 0.333 0.667, 0.667 0.050, 0.333 0.333 ] Stim Pair 3:,Sample: , [ 0.333 0.667, 0.667 0.950, 0.667 0.333, 0.950 0.050 ],Novel: , [ 0.667 0.050, 0.667 0.667, 0.050 0.950, 0.333 0.950 ] Stim Pair 4:,Sample: , [ 0.950 0.050, 0.050 0.050, 0.667 0.333, 0.050 0.333 ],Novel: , [ 0.333 0.050, 0.667 0.667, 0.333 0.950, 0.667 0.333 ] Stim Pair 5:,Sample: , [ 0.333 0.667, 0.333 0.050, 0.950 0.333, 0.050 0.050 ],Novel: , [ 0.950 0.050, 0.950 0.950, 0.667 0.950, 0.050 0.333 ] Stim Pair 6:,Sample: , [ 0.333 0.950, 0.667 0.050, 0.050 0.950, 0.667 0.667 ],Novel: , [ 0.333 0.333, 0.950 0.950, 0.667 0.950, 0.333 0.667 ] Stim Pair 7:,Sample: , [ 0.050 0.333, 0.333 0.667, 0.667 0.950, 0.950 0.050 ],Novel: , [ 0.050 0.667, 0.333 0.950, 0.050 0.050, 0.667 0.667 ] Stim Pair 8:,Sample: , [ 0.950 0.950, 0.333 0.050, 0.333 0.333, 0.050 0.950 ],Novel: , [ 0.667 0.333, 0.333 0.667, 0.950 0.050, 0.667 0.950 ] Stim Pair 9:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.050 0.050, 0.950 0.667 ],Novel: , [ 0.333 0.333, 0.050 0.667, 0.950 0.950, 0.667 0.050 ] Stim Pair 10:,Sample: , [ 0.050 0.333, 0.667 0.050, 0.950 0.333, 0.667 0.667 ],Novel: , [ 0.950 0.050, 0.667 0.333, 0.050 0.950, 0.667 0.950 ] Stim Pair 11:,Sample: , [ 0.667 0.333, 0.667 0.050, 0.950 0.333, 0.667 0.667 ],Novel: , [ 0.950 0.050, 0.667 0.333, 0.050 0.950, 0.667 0.950 ] Stim Pair 12:,Sample: , [ 0.950 0.950, 0.050 0.950, 0.667 0.333, 0.050 0.667 ],Novel: , [ 0.050 0.050, 0.333 0.950, 0.667 0.050, 0.333 0.050 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 1, Sample, 78.928030, 82.893063, 77.232329, 82.893063, 80.486621, 76857.222720, 77478.404067, 77545.293001, 58608.239877, 72622.289916, 0.001127, 0.094522, [122 13], [91 22], [24 2], [132 63]
 1, Novel, 75.856750, 82.893063, 21.089778, 82.893063, 65.683164, 58249.477840, 58565.528578, 77414.563682, 112230.799233, 76615.092333, 0.000932, , [114 15], [95 31], [129 82], [157 48]
 2, Sample, 77.161067, 78.903127, 78.226289, 74.988472, 77.319739, 76399.869642, 77320.371167, 77554.112541, 58828.475405, 72525.707189, 0.001078, 0.361762, [167 10], [189 63], [149 104], [138 36]
 2, Novel, 79.301931, 80.835395, 22.885636, 31.290661, 53.578406, 109841.371251, 111628.780980, 77352.376801, 111815.735322, 102659.566089, 0.000505, , [115 149], [31 88], [48 77], [182 181]
 3, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109584.374218, 77478.404067, 112053.047049, 58660.048603, 89443.968484, 0.000995, 0.298575, [199 44], [91 22], [63 178], [69 184]
 3, Novel, 23.698153, 32.173274, 76.258462, 19.714422, 37.961078, 76507.813454, 111910.628185, 58760.995292, 77509.599402, 81172.259083, 0.000537, , [28 46], [100 26], [191 4], [24 65]
 4, Sample, 75.856750, 75.880269, 82.893063, 77.618177, 78.062065, 58249.477840, 58538.796945, 112053.047049, 77381.836683, 76555.789629, 0.001085, 0.404479, [114 15], [1 84], [63 178], [32 89]
 4, Novel, 77.161067, 32.173274, 20.878752, 30.619944, 40.208259, 76399.869642, 111910.628185, 77446.005518, 111855.169680, 94402.918256, 0.000460, , [167 10], [100 26], [183 124], [54 118]
 5, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109584.374218, 77332.442795, 77440.658170, 58608.239877, 80741.428765, 0.001078, 0.081287, [199 44], [131 19], [69 183], [132 63]
 5, Novel, 75.856750, 20.446925, 78.283917, 77.618177, 63.051442, 58249.477840, 58687.858368, 77440.875025, 77381.836683, 67940.011979, 0.000916, , [114 15], [117 50], [5 49], [32 89]
 6, Sample, 82.893063, 82.893063, 76.258462, 82.893063, 81.234413, 76571.201846, 77429.833624, 58760.995292, 112230.799233, 81248.207499, 0.001047, 0.380137, [177 41], [7 105], [191 4], [157 48]
 6, Novel, 26.810047, 20.446925, 78.283917, 31.089529, 39.157604, 109450.541320, 58687.858368, 77440.875025, 112078.657350, 89414.483016, 0.000470, , [75 150], [117 50], [5 49], [59 123]
 7, Sample, 82.893063, 80.835395, 78.283917, 82.893063, 81.226360, 76346.683173, 111628.780980, 77440.875025, 58660.048603, 81019.096945, 0.001058, 0.120419, [93 36], [31 88], [5 49], [69 184]
