
Group Lesion
Experiment:, list12, 
Stim Pair 1:,Sample: , [ 0.950 0.667, 0.667 0.950, 0.050 0.667, 0.050 0.050 ],Novel: , [ 0.950 0.050, 0.050 0.950, 0.333 0.050, 0.667 0.667 ] Stim Pair 2:,Sample: , [ 0.333 0.050, 0.333 0.950, 0.050 0.333, 0.950 0.950 ],Novel: , [ 0.667 0.333, 0.333 0.667, 0.667 0.050, 0.333 0.333 ] Stim Pair 3:,Sample: , [ 0.333 0.667, 0.667 0.950, 0.667 0.333, 0.950 0.050 ],Novel: , [ 0.667 0.050, 0.667 0.667, 0.050 0.950, 0.333 0.950 ] Stim Pair 4:,Sample: , [ 0.950 0.050, 0.050 0.050, 0.667 0.333, 0.050 0.333 ],Novel: , [ 0.333 0.050, 0.667 0.667, 0.333 0.950, 0.667 0.333 ] Stim Pair 5:,Sample: , [ 0.333 0.667, 0.333 0.050, 0.950 0.333, 0.050 0.050 ],Novel: , [ 0.950 0.050, 0.950 0.950, 0.667 0.950, 0.050 0.333 ] Stim Pair 6:,Sample: , [ 0.333 0.950, 0.667 0.050, 0.050 0.950, 0.667 0.667 ],Novel: , [ 0.333 0.333, 0.950 0.950, 0.667 0.950, 0.333 0.667 ] Stim Pair 7:,Sample: , [ 0.050 0.333, 0.333 0.667, 0.667 0.950, 0.950 0.050 ],Novel: , [ 0.050 0.667, 0.333 0.950, 0.050 0.050, 0.667 0.667 ] Stim Pair 8:,Sample: , [ 0.950 0.950, 0.333 0.050, 0.333 0.333, 0.050 0.950 ],Novel: , [ 0.667 0.333, 0.333 0.667, 0.950 0.050, 0.667 0.950 ] Stim Pair 9:,Sample: , [ 0.333 0.950, 0.050 0.950, 0.050 0.050, 0.950 0.667 ],Novel: , [ 0.333 0.333, 0.050 0.667, 0.950 0.950, 0.667 0.050 ] Stim Pair 10:,Sample: , [ 0.050 0.333, 0.667 0.050, 0.950 0.333, 0.667 0.667 ],Novel: , [ 0.950 0.050, 0.667 0.333, 0.050 0.950, 0.667 0.950 ] Stim Pair 11:,Sample: , [ 0.667 0.333, 0.667 0.050, 0.950 0.333, 0.667 0.667 ],Novel: , [ 0.950 0.050, 0.667 0.333, 0.050 0.950, 0.667 0.950 ] Stim Pair 12:,Sample: , [ 0.950 0.950, 0.050 0.950, 0.667 0.333, 0.050 0.667 ],Novel: , [ 0.050 0.050, 0.333 0.950, 0.667 0.050, 0.333 0.050 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 1, Sample, 76.199895, 82.893063, 76.531843, 82.893063, 79.629466, 76523.213932, 77372.843085, 77424.418317, 58632.955789, 72488.357781, 0.001117, 0.095441, [166 119], [132 18], [2 29], [134 143]
 1, Novel, 75.130308, 82.893063, 19.452384, 82.893063, 65.092205, 58312.146561, 58702.344823, 77479.046865, 112170.949315, 76666.121891, 0.000923, , [194 138], [129 113], [6 107], [182 19]
 2, Sample, 78.878299, 77.222167, 76.493539, 74.853496, 76.861875, 76722.248074, 77369.246928, 77488.979847, 58755.856525, 72584.082843, 0.001072, 0.368407, [82 89], [115 78], [152 136], [83 15]
 2, Novel, 79.754272, 79.341206, 21.955449, 28.989456, 52.510096, 109872.123691, 111681.363178, 77509.014190, 111815.183702, 102719.421190, 0.000495, , [185 37], [171 18], [130 89], [102 121]
 3, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109458.723566, 77372.843085, 112117.339426, 58690.356510, 89409.815647, 0.000995, 0.312090, [169 149], [132 18], [47 191], [60 167]
 3, Novel, 19.541581, 28.236072, 76.513719, 21.231135, 36.380627, 76714.023841, 111657.597458, 58629.447270, 77430.579264, 81107.911958, 0.000522, , [175 35], [136 167], [158 92], [41 71]
 4, Sample, 75.130308, 76.749972, 82.893063, 77.180580, 77.988481, 58312.146561, 58623.189875, 112117.339426, 77352.888855, 76601.391179, 0.001084, 0.389062, [194 138], [109 141], [47 191], [90 151]
 4, Novel, 78.878299, 28.236072, 28.127285, 29.252116, 41.123443, 76722.248074, 111657.597458, 77252.744410, 111892.902079, 94381.373005, 0.000477, , [82 89], [136 167], [156 93], [88 43]
 5, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109458.723566, 77373.504753, 77558.468745, 58632.955789, 80755.913213, 0.001078, 0.090344, [169 149], [161 192], [51 171], [134 143]
 5, Novel, 75.130308, 17.643294, 77.997239, 77.180580, 61.987855, 58312.146561, 58566.625850, 77278.093893, 77352.888855, 67877.438790, 0.000899, , [194 138], [19 110], [60 184], [90 151]
 6, Sample, 82.893063, 82.893063, 76.513719, 82.893063, 81.298227, 76367.700954, 77359.580644, 58629.447270, 112170.949315, 81131.919546, 0.001050, 0.378550, [33 144], [39 154], [158 92], [182 19]
 6, Novel, 28.748218, 17.643294, 77.997239, 35.969554, 40.089576, 109689.838315, 58566.625850, 77278.093893, 111996.646827, 89382.801221, 0.000473, , [183 4], [19 110], [60 184], [42 46]
 7, Sample, 82.893063, 79.341206, 77.997239, 82.893063, 80.781143, 76569.744199, 111681.363178, 77278.093893, 58690.356510, 81054.889445, 0.001054, 0.121971, [37 135], [171 18], [60 184], [60 167]
 7, Novel, 20.642565, 77.222167, 75.838050, 82.893063, 64.148961, 76338.253812, 77369.246928, 58751.484481, 112170.949315, 81157.483634, 0.000825, , [120 112], [115 78], [55 178], [182 19]
 8, Sample, 82.893063, 82.893063, 81.339553, 76.047496, 80.793294, 58100.882294, 77373.504753, 112090.801439, 58704.705922, 76567.473602, 0.001130, 0.383719, [41 62], [161 192], [37 8], [55 139]
 8, Novel, 79.754272, 79.341206, 17.480707, 21.589782, 49.541492, 109872.123691, 111681.363178, 58720.803963, 77457.984105, 89433.068734, 0.000503, , [185 37], [171 18], [99 4], [34 163]
 9, Sample, 82.893063, 82.893063, 75.838050, 78.264986, 79.972291, 76367.700954, 58702.344823, 58751.484481, 77509.570870, 67832.775282, 0.001200, 0.652939, [33 144], [129 113], [55 178], [180 10]
 9, Novel, 28.748218, 19.836416, 14.642401, 18.435432, 20.415617, 109689.838315, 77301.623896, 58511.509311, 77299.226275, 80700.549449, 0.000252, , [183 4], [158 96], [93 170], [43 192]
 10, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76569.744199, 77359.580644, 77558.468745, 112170.949315, 85914.685726, 0.000990, 0.117361, [37 135], [39 154], [51 171], [182 19]
 10, Novel, 75.130308, 28.721590, 76.513719, 21.589782, 50.488850, 58312.146561, 111569.738268, 58629.447270, 77457.984105, 76492.329051, 0.000782, , [194 138], [136 165], [158 92], [34 163]
 11, Sample, 79.754272, 82.893063, 82.893063, 82.893063, 82.108366, 109872.123691, 77359.580644, 77558.468745, 112170.949315, 94240.280599, 0.000901, 0.070613, [185 37], [39 154], [51 171], [182 19]
 11, Novel, 75.130308, 28.721590, 76.513719, 21.589782, 50.488850, 58312.146561, 111569.738268, 58629.447270, 77457.984105, 76492.329051, 0.000782, , [194 138], [136 165], [158 92], [34 163]
 12, Sample, 82.893063, 82.893063, 82.893063, 78.314385, 81.748394, 58100.882294, 58702.344823, 112117.339426, 77415.990801, 76584.139336, 0.001147, 0.428600, [41 62], [129 113], [47 191], [43 48]
 12, Novel, 18.246184, 77.222167, 21.955449, 18.600448, 34.006062, 58171.380433, 77369.246928, 77509.014190, 77261.169464, 72577.702754, 0.000459, , [163 192], [115 78], [130 89], [108 37]
